Data from QEP037381__570__17-49-46-380.txt Node

Date: Fri Dec 16 17:49:46 EST 2022
User: dcclab
Spectrometer: QEP03738
Trigger mode: 4
Integration Time (sec): 1.000000E1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
784.041	12.25
784.3	-2.75
784.558	0.25
784.817	-5.75
785.075	117636.25
785.334	20479.25
785.592	9536.25
785.851	6577.25
786.109	4926.25
786.368	3847.25
786.626	3046.25
786.884	2544.25
787.143	2138.25
787.401	1776.25
787.659	1574.25
787.917	1346.25
788.175	1245.25
788.433	1070.25
788.691	955.25
788.949	881.25
789.207	843.25
789.465	724.25
789.723	689.25
789.98	627.25
790.238	675.25
790.496	627.25
790.753	592.25
791.011	637.25
791.268	567.25
791.526	557.25
791.783	574.25
792.041	554.25
792.298	466.25
792.556	535.25
792.813	515.25
793.07	496.25
793.327	473.25
793.584	563.25
793.841	468.25
794.099	472.25
794.356	556.25
794.613	447.25
794.869	491.25
795.126	456.25
795.383	427.25
795.64	452.25
795.897	402.25
796.153	470.25
796.41	436.25
796.667	432.25
796.923	451.25
797.18	439.25
797.436	477.25
797.693	413.25
797.949	482.25
798.206	514.25
798.462	435.25
798.718	473.25
798.974	456.25
799.231	502.25
799.487	501.25
799.743	495.25
799.999	535.25
800.255	537.25
800.511	513.25
800.767	546.25
801.023	555.25
801.279	575.25
801.534	617.25
801.79	672.25
802.046	718.25
802.302	843.25
802.557	968.25
802.813	1198.25
803.068	1466.25
803.324	2061.25
803.579	2782.25
803.835	3905.25
804.09	5466.25
804.345	7182.25
804.601	9178.25
804.856	11143.25
805.111	12839.25
805.366	14184.25
805.621	15137.25
805.876	15718.25
806.131	16162.25
806.386	16350.25
806.641	16699.25
806.896	17037.25
807.151	17365.25
807.406	17553.25
807.661	17818.25
807.915	18083.25
808.17	18369.25
808.425	18543.25
808.679	18561.25
808.934	18913.25
809.188	18940.25
809.443	19263.25
809.697	19375.25
809.951	19586.25
810.206	19704.25
810.46	19873.25
810.714	20035.25
810.968	20238.25
811.223	20367.25
811.477	20514.25
811.731	20653.25
811.985	20728.25
812.239	20745.25
812.493	20850.25
812.747	20938.25
813	21032.25
813.254	21214.25
813.508	21112.25
813.762	21207.25
814.015	21288.25
814.269	21438.25
814.522	21638.25
814.776	22014.25
815.03	22191.25
815.283	22508.25
815.536	22836.25
815.79	23237.25
816.043	23516.25
816.296	23735.25
816.55	23978.25
816.803	24227.25
817.056	24562.25
817.309	24774.25
817.562	24910.25
817.815	25241.25
818.068	25432.25
818.321	25541.25
818.574	25889.25
818.827	26246.25
819.079	26512.25
819.332	26940.25
819.585	27370.25
819.838	27595.25
820.09	27789.25
820.343	27992.25
820.595	28029.25
820.848	28238.25
821.1	28191.25
821.353	28198.25
821.605	28241.25
821.857	28198.25
822.11	28119.25
822.362	28196.25
822.614	28034.25
822.866	28091.25
823.118	27913.25
823.37	27935.25
823.622	28113.25
823.874	28134.25
824.126	28313.25
824.378	28367.25
824.63	28345.25
824.882	28448.25
825.134	28399.25
825.385	28375.25
825.637	28416.25
825.888	28191.25
826.14	28172.25
826.392	27865.25
826.643	27756.25
826.895	27826.25
827.146	27576.25
827.397	27518.25
827.649	27538.25
827.9	27427.25
828.151	27511.25
828.402	27548.25
828.653	27598.25
828.905	27595.25
829.156	27754.25
829.407	27585.25
829.658	27551.25
829.909	27635.25
830.159	27585.25
830.41	27454.25
830.661	27217.25
830.912	27104.25
831.162	27019.25
831.413	26929.25
831.664	26981.25
831.914	26893.25
832.165	26806.25
832.415	26963.25
832.666	26808.25
832.916	26796.25
833.167	26734.25
833.417	26751.25
833.667	26640.25
833.917	26483.25
834.168	26493.25
834.418	26358.25
834.668	26265.25
834.918	26017.25
835.168	26062.25
835.418	25886.25
835.668	25992.25
835.918	25758.25
836.167	25733.25
836.417	25602.25
836.667	25658.25
836.917	25564.25
837.166	25507.25
837.416	25575.25
837.666	25446.25
837.915	25414.25
838.165	25226.25
838.414	25179.25
838.663	24964.25
838.913	25193.25
839.162	24923.25
839.411	24960.25
839.661	24888.25
839.91	24889.25
840.159	24683.25
840.408	24676.25
840.657	24680.25
840.906	24765.25
841.155	24747.25
841.404	24718.25
841.653	24768.25
841.902	24703.25
842.15	24675.25
842.399	24692.25
842.648	24599.25
842.897	24446.25
843.145	24376.25
843.394	24254.25
843.642	24133.25
843.891	23964.25
844.139	23888.25
844.388	23674.25
844.636	23612.25
844.884	23581.25
845.133	23466.25
845.381	23522.25
845.629	23447.25
845.877	23432.25
846.125	23353.25
846.373	23347.25
846.621	23365.25
846.869	23128.25
847.117	22989.25
847.365	22918.25
847.613	22769.25
847.861	22728.25
848.108	22659.25
848.356	22712.25
848.604	22485.25
848.851	22532.25
849.099	22538.25
849.346	22550.25
849.594	22701.25
849.841	22829.25
850.089	22757.25
850.336	22760.25
850.583	22704.25
850.831	22535.25
851.078	22449.25
851.325	22182.25
851.572	22313.25
851.819	22056.25
852.066	21739.25
852.313	21571.25
852.56	21350.25
852.807	21385.25
853.054	21187.25
853.301	21242.25
853.548	21159.25
853.794	21276.25
854.041	21341.25
854.288	21310.25
854.534	21540.25
854.781	21444.25
855.028	21473.25
855.274	21345.25
855.52	21246.25
855.767	21131.25
856.013	21083.25
856.26	21398.25
856.506	20842.25
856.752	20875.25
856.998	20823.25
