Data from QEP037381__147__10-27-52-734.txt Node

Date: Wed Dec 21 10:27:52 EST 2022
User: dcclab
Spectrometer: QEP03738
Trigger mode: 4
Integration Time (sec): 1.000000E1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
784.041	11.12
784.3	0.12
784.558	-0.88
784.817	-4.88
785.075	72334.12
785.334	13130.12
785.592	6356.12
785.851	4391.12
786.109	3314.12
786.368	2613.12
786.626	2121.12
786.884	1733.12
787.143	1470.12
787.401	1201.12
787.659	1098.12
787.917	932.12
788.175	865.12
788.433	774.12
788.691	693.12
788.949	653.12
789.207	644.12
789.465	543.12
789.723	535.12
789.98	493.12
790.238	538.12
790.496	501.12
790.753	464.12
791.011	526.12
791.268	470.12
791.526	445.12
791.783	472.12
792.041	457.12
792.298	371.12
792.556	425.12
792.813	435.12
793.07	398.12
793.327	400.12
793.584	462.12
793.841	388.12
794.099	419.12
794.356	463.12
794.613	382.12
794.869	416.12
795.126	372.12
795.383	353.12
795.64	375.12
795.897	324.12
796.153	390.12
796.41	369.12
796.667	350.12
796.923	359.12
797.18	359.12
797.436	377.12
797.693	338.12
797.949	386.12
798.206	414.12
798.462	341.12
798.718	383.12
798.974	369.12
799.231	401.12
799.487	382.12
799.743	385.12
799.999	406.12
800.255	377.12
800.511	362.12
800.767	396.12
801.023	376.12
801.279	392.12
801.534	399.12
801.79	414.12
802.046	396.12
802.302	460.12
802.557	450.12
802.813	491.12
803.068	487.12
803.324	607.12
803.579	687.12
803.835	846.12
804.09	1118.12
804.345	1327.12
804.601	1605.12
804.856	1966.12
805.111	2223.12
805.366	2407.12
805.621	2501.12
805.876	2646.12
806.131	2690.12
806.386	2682.12
806.641	2714.12
806.896	2724.12
807.151	2868.12
807.406	2844.12
807.661	2915.12
807.915	2993.12
808.17	3027.12
808.425	3018.12
808.679	3017.12
808.934	3113.12
809.188	3071.12
809.443	3142.12
809.697	3206.12
809.951	3154.12
810.206	3199.12
810.46	3246.12
810.714	3300.12
810.968	3365.12
811.223	3287.12
811.477	3347.12
811.731	3370.12
811.985	3342.12
812.239	3312.12
812.493	3359.12
812.747	3394.12
813	3408.12
813.254	3437.12
813.508	3482.12
813.762	3471.12
814.015	3472.12
814.269	3516.12
814.522	3584.12
814.776	3614.12
815.03	3622.12
815.283	3666.12
815.536	3723.12
815.79	3785.12
816.043	3815.12
816.296	3844.12
816.55	3897.12
816.803	3925.12
817.056	4086.12
817.309	4035.12
817.562	4067.12
817.815	4157.12
818.068	4108.12
818.321	4198.12
818.574	4240.12
818.827	4291.12
819.079	4335.12
819.332	4533.12
819.585	4507.12
819.838	4575.12
820.09	4521.12
820.343	4649.12
820.595	4547.12
820.848	4644.12
821.1	4697.12
821.353	4707.12
821.605	4663.12
821.857	4710.12
822.11	4608.12
822.362	4652.12
822.614	4672.12
822.866	4672.12
823.118	4626.12
823.37	4774.12
823.622	4755.12
823.874	4755.12
824.126	4802.12
824.378	4758.12
824.63	4755.12
824.882	4863.12
825.134	4839.12
825.385	4825.12
825.637	4789.12
825.888	4764.12
826.14	4715.12
826.392	4668.12
826.643	4571.12
826.895	4649.12
827.146	4584.12
827.397	4580.12
827.649	4666.12
827.9	4551.12
828.151	4597.12
828.402	4583.12
828.653	4652.12
828.905	4620.12
829.156	4694.12
829.407	4578.12
829.658	4651.12
829.909	4670.12
830.159	4666.12
830.41	4656.12
830.661	4623.12
830.912	4605.12
831.162	4558.12
831.413	4596.12
831.664	4587.12
831.914	4616.12
832.165	4617.12
832.415	4590.12
832.666	4627.12
832.916	4644.12
833.167	4595.12
833.417	4672.12
833.667	4628.12
833.917	4632.12
834.168	4649.12
834.418	4610.12
834.668	4636.12
834.918	4603.12
835.168	4572.12
835.418	4534.12
835.668	4530.12
835.918	4530.12
836.167	4542.12
836.417	4490.12
836.667	4499.12
836.917	4561.12
837.166	4491.12
837.416	4532.12
837.666	4469.12
837.915	4469.12
838.165	4460.12
838.414	4397.12
838.663	4372.12
838.913	4435.12
839.162	4394.12
839.411	4456.12
839.661	4359.12
839.91	4385.12
840.159	4383.12
840.408	4446.12
840.657	4420.12
840.906	4406.12
841.155	4453.12
841.404	4392.12
841.653	4378.12
841.902	4376.12
842.15	4427.12
842.399	4420.12
842.648	4435.12
842.897	4413.12
843.145	4350.12
843.394	4328.12
843.642	4334.12
843.891	4314.12
844.139	4335.12
844.388	4263.12
844.636	4206.12
844.884	4234.12
845.133	4198.12
845.381	4271.12
845.629	4275.12
845.877	4264.12
846.125	4244.12
846.373	4266.12
846.621	4232.12
846.869	4295.12
847.117	4241.12
847.365	4158.12
847.613	4214.12
847.861	4208.12
848.108	4185.12
848.356	4180.12
848.604	4166.12
848.851	4214.12
849.099	4211.12
849.346	4197.12
849.594	4236.12
849.841	4235.12
850.089	4227.12
850.336	4217.12
850.583	4219.12
850.831	4257.12
851.078	4248.12
851.325	4314.12
851.572	4462.12
851.819	4348.12
852.066	4170.12
852.313	4028.12
852.56	3983.12
852.807	3985.12
853.054	3984.12
853.301	4020.12
853.548	4042.12
853.794	4162.12
854.041	4118.12
854.288	4090.12
854.534	4218.12
854.781	4138.12
855.028	4067.12
855.274	4145.12
855.52	4090.12
855.767	4006.12
856.013	4043.12
856.26	4318.12
856.506	4008.12
856.752	4043.12
856.998	4011.12
857.244	3996.12
857.49	4048.12
857.736	4032.12
857.982	4086.12
858.228	4047.12
858.474	3971.12
858.72	3977.12
858.966	3959.12
859.212	3922.12
859.458	3858.12
859.703	3827.12
859.949	3743.12
860.195	3823.12
860.44	3744.12
860.686	3723.12
860.931	3798.12
861.177	3702.12
861.422	3754.12
861.667	3649.12
861.913	3650.12
862.158	3715.12
862.403	3758.12
862.648	3781.12
862.893	3790.12
863.138	3752.12
863.384	3693.12
863.629	3706.12
863.873	3720.12
864.118	3710.12
864.363	3645.12
864.608	3717.12
864.853	3708.12
865.098	3707.12
865.342	3703.12
865.587	3677.12
865.832	3696.12
866.076	3639.12
866.321	3606.12
866.565	3620.12
866.81	3543.12
867.054	3643.12
867.298	3582.12
867.543	3545.12
867.787	3636.12
868.031	3588.12
868.275	3584.12
868.519	3551.12
868.764	3549.12
869.008	3549.12
869.252	3615.12
869.496	3568.12
869.739	3579.12
869.983	3614.12
870.227	3579.12
870.471	3563.12
870.715	3629.12
870.958	3597.12
871.202	3616.12
871.446	3607.12
871.689	3572.12
871.933	3555.12
872.176	3557.12
872.42	3568.12
872.663	3549.12
872.906	3596.12
873.15	3571.12
873.393	3469.12
873.636	3520.12
873.879	3524.12
874.122	3564.12
874.366	3474.12
874.609	3482.12
874.852	3406.12
875.095	3433.12
875.337	3344.12
875.58	3322.12
875.823	3343.12
876.066	3377.12
876.309	3449.12
876.551	3265.12
876.794	3287.12
877.037	3354.12
877.279	3261.12
877.522	3265.12
877.764	3353.12
878.007	3244.12
878.249	3269.12
878.491	3271.12
878.734	3255.12
878.976	3296.12
879.218	3221.12
879.46	3279.12
879.702	3213.12
879.945	3224.12
880.187	3122.12
880.429	3158.12
880.671	3148.12
880.912	3132.12
881.154	3071.12
881.396	3011.12
881.638	3110.12
881.88	3094.12
882.121	3087.12
882.363	3067.12
882.605	3129.12
882.846	3115.12
883.088	3073.12
883.329	3052.12
883.571	3076.12
883.812	3106.12
884.053	3195.12
884.295	3237.12
884.536	3351.12
884.777	3300.12
885.018	3314.12
885.259	3308.12
885.5	3222.12
885.742	3476.12
885.982	3246.12
886.223	3152.12
886.464	3181.12
886.705	3083.12
886.946	3106.12
887.187	3013.12
887.428	3047.12
887.668	2958.12
887.909	2895.12
888.15	2866.12
888.39	2857.12
888.631	2906.12
888.871	2864.12
889.111	2849.12
889.352	2790.12
889.592	2762.12
889.833	2757.12
890.073	2764.12
890.313	2809.12
890.553	2685.12
890.793	2713.12
891.033	2672.12
891.273	2683.12
891.513	2667.12
891.753	2729.12
891.993	2689.12
892.233	2715.12
892.473	2751.12
892.713	2685.12
892.952	2686.12
893.192	2744.12
893.432	2688.12
893.671	2730.12
893.911	2726.12
894.15	2711.12
894.39	2619.12
894.629	2622.12
894.869	2649.12
895.108	2616.12
895.347	2582.12
895.587	2598.12
895.826	2585.12
896.065	2544.12
896.304	2616.12
896.543	2651.12
896.782	2506.12
897.021	2608.12
897.26	2571.12
897.499	2658.12
897.738	2661.12
897.977	2572.12
898.216	2559.12
898.454	2547.12
898.693	2485.12
898.932	2495.12
899.17	2451.12
899.409	2494.12
899.647	2468.12
899.886	2462.12
900.124	2477.12
900.363	2460.12
900.601	2535.12
900.839	2506.12
901.078	2476.12
901.316	2536.12
901.554	2526.12
901.792	2533.12
902.03	2512.12
902.268	2587.12
902.506	2581.12
902.744	2498.12
902.982	2558.12
903.22	2475.12
903.458	2411.12
903.695	2446.12
903.933	2390.12
904.171	2345.12
904.409	2283.12
904.646	2329.12
904.884	2273.12
905.121	2271.12
905.359	2232.12
905.596	2259.12
905.833	2160.12
906.071	2177.12
906.308	2223.12
906.545	2187.12
906.783	2118.12
907.02	2177.12
907.257	2118.12
907.494	2148.12
907.731	2154.12
907.968	2154.12
908.205	2099.12
908.442	2098.12
908.679	2136.12
908.915	2083.12
909.152	2078.12
909.389	2010.12
909.626	2057.12
909.862	2013.12
910.099	2034.12
910.335	2062.12
910.572	1994.12
910.808	2041.12
911.045	2008.12
911.281	2001.12
911.518	2070.12
911.754	1982.12
911.99	1970.12
912.226	1964.12
912.463	1917.12
912.699	1949.12
912.935	1949.12
913.171	1922.12
913.407	1889.12
913.643	1951.12
913.879	1907.12
914.114	1874.12
914.35	1842.12
914.586	1827.12
914.822	1825.12
915.057	1906.12
915.293	1782.12
915.529	1774.12
915.764	1827.12
916	1855.12
916.235	1802.12
916.471	1833.12
916.706	1746.12
916.941	1766.12
917.177	1772.12
917.412	1804.12
917.647	1823.12
917.882	1749.12
918.117	1845.12
918.352	1781.12
918.588	1873.12
918.823	1789.12
919.057	1782.12
919.292	1654.12
919.527	1777.12
919.762	1689.12
919.997	1759.12
920.232	1682.12
920.466	1739.12
920.701	1615.12
920.935	1672.12
921.17	1630.12
921.405	1570.12
921.639	1645.12
921.873	1625.12
922.108	1667.12
922.342	1654.12
922.576	1598.12
922.811	1590.12
923.045	1634.12
923.279	1658.12
923.513	1552.12
923.747	1641.12
923.981	1605.12
924.215	1576.12
924.449	1574.12
924.683	1520.12
924.917	1540.12
925.151	1537.12
925.385	1614.12
925.618	1569.12
925.852	1596.12
926.086	1483.12
926.319	1543.12
926.553	1536.12
926.786	1562.12
927.02	1536.12
927.253	1590.12
927.486	1576.12
927.72	1499.12
927.953	1590.12
928.186	1516.12
928.42	1544.12
928.653	1495.12
928.886	1492.12
929.119	1552.12
929.352	1511.12
929.585	1511.12
929.818	1485.12
930.051	1506.12
930.284	1507.12
930.516	1419.12
930.749	1440.12
930.982	1470.12
931.215	1475.12
931.447	1396.12
931.68	1431.12
931.912	1397.12
932.145	1407.12
932.377	1448.12
932.61	1573.12
932.842	1368.12
933.074	1448.12
933.307	1403.12
933.539	1486.12
933.771	1472.12
934.003	1441.12
934.236	1505.12
934.468	1517.12
934.7	1408.12
934.932	1476.12
935.164	1432.12
935.395	1433.12
935.627	1423.12
935.859	1421.12
936.091	1375.12
936.323	1441.12
936.554	1485.12
936.786	1412.12
937.017	1356.12
937.249	1410.12
937.481	1343.12
937.712	1411.12
937.943	1386.12
938.175	1375.12
938.406	1350.12
938.637	1443.12
938.869	1354.12
939.1	1416.12
939.331	1380.12
939.562	1411.12
939.793	1400.12
940.024	1414.12
940.255	1428.12
940.486	1361.12
940.717	1375.12
940.948	1359.12
941.179	1319.12
941.409	1330.12
941.64	1359.12
941.871	1358.12
942.102	1307.12
942.332	1344.12
942.563	1371.12
942.793	1377.12
943.024	1290.12
943.254	1349.12
943.484	1395.12
943.715	1402.12
943.945	1360.12
944.175	1297.12
944.405	1291.12
944.636	1293.12
944.866	1355.12
945.096	1366.12
945.326	1291.12
945.556	1351.12
945.786	1373.12
946.016	1300.12
946.245	1275.12
946.475	1282.12
946.705	1299.12
946.935	1321.12
947.164	1332.12
947.394	1269.12
947.624	1287.12
947.853	1335.12
948.083	1305.12
948.312	1281.12
948.542	1215.12
948.771	1214.12
949	1224.12
949.23	1276.12
949.459	1250.12
949.688	1328.12
949.917	1274.12
950.146	1302.12
950.375	1335.12
950.604	1245.12
950.833	1344.12
951.062	1277.12
951.291	1277.12
951.52	1253.12
951.749	1274.12
951.978	1232.12
952.206	1224.12
952.435	1229.12
952.664	1267.12
952.892	1269.12
953.121	1270.12
953.349	1296.12
953.578	1268.12
953.806	1260.12
954.035	1206.12
954.263	1259.12
954.491	1183.12
954.719	1252.12
954.948	1212.12
955.176	1224.12
955.404	1172.12
955.632	1221.12
955.86	1242.12
956.088	1233.12
956.316	1247.12
956.544	1275.12
956.772	1215.12
956.999	1187.12
957.227	1261.12
957.455	1174.12
957.683	1208.12
957.91	1166.12
958.138	1174.12
958.365	1162.12
958.593	1169.12
958.82	1122.12
959.048	1205.12
959.275	1189.12
959.502	1162.12
959.73	1156.12
959.957	1198.12
960.184	1243.12
960.411	1196.12
960.638	1240.12
960.865	1171.12
961.092	1194.12
961.319	1103.12
961.546	1219.12
961.773	1230.12
962	1150.12
962.227	1201.12
962.454	1163.12
962.68	1171.12
962.907	1173.12
963.134	1143.12
963.36	1139.12
963.587	1187.12
963.813	1137.12
964.04	1169.12
964.266	1097.12
964.493	1197.12
964.719	1159.12
964.945	1176.12
965.171	1076.12
965.398	1162.12
965.624	1175.12
965.85	1105.12
966.076	1105.12
966.302	1130.12
966.528	1112.12
966.754	1144.12
966.98	1131.12
967.206	1140.12
967.431	1081.12
967.657	1166.12
967.883	1131.12
968.109	1144.12
968.334	1086.12
968.56	1080.12
968.785	1108.12
969.011	1066.12
969.236	1117.12
969.462	1059.12
969.687	1085.12
969.912	1113.12
970.138	1138.12
970.363	1055.12
970.588	1114.12
970.813	1073.12
971.038	1069.12
971.263	1109.12
971.488	1089.12
971.713	1137.12
971.938	1102.12
972.163	1039.12
972.388	1071.12
972.613	1048.12
972.838	1078.12
973.062	1033.12
973.287	1081.12
973.512	1009.12
973.736	1043.12
973.961	1024.12
974.185	1013.12
974.41	1063.12
974.634	974.12
974.858	994.12
975.083	1028.12
975.307	1056.12
975.531	997.12
975.755	969.12
975.98	992.12
976.204	935.12
976.428	924.12
976.652	965.12
976.876	940.12
977.1	999.12
977.324	951.12
977.547	981.12
977.771	1011.12
977.995	957.12
978.219	909.12
978.442	1050.12
978.666	972.12
978.89	974.12
979.113	981.12
979.337	967.12
979.56	938.12
979.783	1029.12
980.007	923.12
980.23	937.12
980.453	916.12
980.677	982.12
980.9	961.12
981.123	869.12
981.346	986.12
981.569	950.12
981.792	992.12
982.015	961.12
982.238	921.12
982.461	944.12
982.684	930.12
982.907	935.12
983.129	893.12
983.352	954.12
983.575	929.12
983.797	943.12
984.02	909.12
984.242	903.12
984.465	918.12
984.687	956.12
984.91	984.12
985.132	966.12
985.354	982.12
985.577	968.12
985.799	947.12
986.021	871.12
986.243	902.12
986.465	920.12
986.687	942.12
986.909	989.12
987.131	932.12
987.353	914.12
987.575	932.12
987.797	925.12
988.019	843.12
988.241	910.12
988.462	887.12
988.684	932.12
988.906	969.12
989.127	990.12
989.349	871.12
989.57	906.12
989.792	938.12
990.013	963.12
990.234	969.12
990.456	996.12
990.677	985.12
990.898	919.12
991.119	920.12
991.341	965.12
991.562	908.12
991.783	942.12
992.004	874.12
992.225	863.12
992.446	912.12
992.667	837.12
992.887	923.12
993.108	843.12
993.329	961.12
993.55	906.12
993.77	868.12
993.991	860.12
994.212	908.12
994.432	911.12
994.653	922.12
994.873	913.12
995.093	799.12
995.314	842.12
995.534	910.12
995.754	928.12
995.975	988.12
996.195	844.12
996.415	928.12
996.635	918.12
996.855	916.12
997.075	871.12
997.295	887.12
997.515	869.12
997.735	898.12
997.955	880.12
998.174	878.12
998.394	876.12
998.614	908.12
998.834	864.12
999.053	953.12
999.273	923.12
999.492	963.12
999.712	909.12
999.931	878.12
1000.151	915.12
1000.37	912.12
1000.589	966.12
1000.809	890.12
1001.028	1011.12
1001.247	949.12
1001.466	839.12
1001.685	997.12
1001.904	954.12
1002.123	940.12
1002.342	938.12
1002.561	894.12
1002.78	928.12
1002.999	1004.12
1003.218	951.12
1003.436	917.12
1003.655	974.12
1003.874	910.12
1004.092	944.12
1004.311	971.12
1004.53	938.12
1004.748	1003.12
1004.966	954.12
1005.185	984.12
1005.403	977.12
1005.622	992.12
1005.84	1021.12
1006.058	944.12
1006.276	983.12
1006.494	1489.12
1006.712	967.12
1006.931	1036.12
1007.149	923.12
1007.367	930.12
1007.584	986.12
1007.802	1018.12
1008.02	961.12
1008.238	1054.12
1008.456	1020.12
1008.673	905.12
1008.891	1021.12
1009.109	948.12
1009.326	1003.12
1009.544	1067.12
1009.761	978.12
1009.979	1023.12
1010.196	1031.12
1010.413	1096.12
1010.631	1110.12
1010.848	1135.12
1011.065	1148.12
1011.282	1087.12
1011.5	1035.12
1011.717	1125.12
1011.934	1078.12
1012.151	1128.12
1012.368	1080.12
1012.585	1033.12
1012.801	1096.12
1013.018	1061.12
1013.235	1031.12
1013.452	1059.12
1013.669	1066.12
1013.885	1029.12
1014.102	1068.12
1014.318	1053.12
1014.535	1014.12
1014.751	1036.12
1014.968	1045.12
1015.184	1090.12
1015.401	1000.12
1015.617	1050.12
1015.833	983.12
1016.049	999.12
1016.266	977.12
1016.482	1010.12
1016.698	946.12
1016.914	981.12
1017.13	976.12
1017.346	963.12
1017.562	1034.12
1017.778	959.12
1017.993	923.12
1018.209	999.12
1018.425	972.12
1018.641	931.12
1018.856	919.12
1019.072	954.12
1019.288	966.12
1019.503	957.12
1019.719	868.12
1019.934	871.12
1020.149	958.12
1020.365	903.12
1020.58	869.12
1020.795	921.12
1021.011	843.12
1021.226	862.12
1021.441	891.12
1021.656	823.12
1021.871	779.12
1022.086	772.12
1022.301	774.12
1022.516	775.12
1022.731	824.12
1022.946	735.12
1023.16	724.12
1023.375	709.12
1023.59	716.12
1023.804	679.12
1024.019	791.12
1024.234	656.12
1024.448	713.12
1024.663	640.12
1024.877	662.12
1025.092	691.12
1025.306	703.12
1025.52	601.12
1025.734	702.12
1025.949	628.12
1026.163	629.12
1026.377	579.12
1026.591	623.12
1026.805	560.12
1027.019	558.12
1027.233	530.12
1027.447	469.12
1027.661	562.12
1027.875	525.12
1028.088	535.12
1028.302	478.12
1028.516	465.12
1028.73	494.12
1028.943	475.12
1029.157	436.12
1029.37	417.12
1029.584	-0.88
1029.797	-2.88
1030.011	-2.88
1030.224	1.12
